"x"
"1017","LOXL4"
"1018","PLAU"
"1019","ADIPOR1"
"1020","MDC1"
"1021","DAPK1"
"1022","USP21"
"1023","RFWD2"
"1024","SOX10"
"1025","CEBPA"
"1026","SUGP1"
"1027","ELAVL1"
"1028","BCAS2"
"1029","PPIG"
"1030","CCAR2"
"1031","AGGF1"
"1032","NAMPT"
"1033","MECP2"
"1034","LITAF"
"1035","GDF15"
"1036","GP9"
"1037","CDK20"
"1038","TAF1A"
"1039","CENPH"
"1040","MYCN"
"1041","ACVRL1"
"1042","RNF111"
"1043","ALDOB"
"1044","HSPA1A"
"1045","CFB"
"1046","APH1A"
"1047","MAOB"
"1048","HAX1"
"1049","ALAS1"
"1050","APOA5"
"1051","FBLN1"
"1052","GTF2B"
"1053","ELF4"
"1054","CRP"
"1055","TXN2"
"1056","CFH"
"1057","CYP4F12"
"1058","SOD2"
"1059","CYP17A1"
"1060","CERS2"
"1061","LDHA"
"1062","GSTA1"
"1063","CASP9"
"1064","SERPINA3"
"1065","HLA-C"
"1066","FGF21"
"1067","CXCL14"
"1068","AGO1"
"1069","PHGDH"
"1070","GNAS"
"1071","ASXL1"
"1072","LMO7"
"1073","POMGNT1"
"1074","SLC22A2"
"1075","PFKP"
"1076","CYP2C9"
"1077","ABCC2"
"1078","CD247"
"1079","PLG"
"1080","HSP90AB1"
"1081","CCNC"
"1082","TF"
"1083","CXXC5"
"1084","SETD2"
"1085","CAMP"
"1086","HLA-A"
"1087","HLA-DMA"
"1088","HLA-DMB"
"1089","HLA-B"
"1090","CCL22"
"1091","AIP"
"1092","PDGFRA"
"1093","ETV5"
"1094","EPHA2"
"1095","CCL5"
"1096","ATF5"
"1097","GCGR"
"1098","HP"
"1099","BDNF"
"1100","CXCR1"
"1101","FN1"
"1102","GK"
"1103","CDO1"
"1104","ETV7"
"1105","ALDOA"
"1106","NUCB1"
"1107","ADH6"
"1108","CXCL8"
"1109","CAPNS1"
"1110","DHRS2"
"1111","APOC3"
"1112","CPT1A"
"1113","NUPR1"
"1114","MCPH1"
"1115","BCL11A"
"1116","CYP2E1"
"1117","CD86"
"1118","CD14"
"1119","AFP"
"1120","DLX3"
"1121","P2RX4"
"1122","ODC1"
"1123","SULT2A1"
"1124","CYP3A5"
"1125","FOXJ1"
"1126","LTBP4"
"1127","MVP"
"1128","IL15"
"1129","ABCC6"
"1130","ADA"
"1131","AMH"
"1132","CD6"
"1133","CD74"
"1134","BST1"
"1135","ABCC1"
"1136","PTTG1IP"
"1137","ADORA1"
"1138","CHUK"
"1139","CISH"
"1140","COL2A1"
"1141","CYP3A4"
"1142","DBP"
"1143","DDC"
"1144","EFNB3"
"1145","ABCG8"
"1146","ACSL1"
"1147","GSPT1"
"1148","GSS"
"1149","HK3"
"1150","LSS"
"1151","ABCB11"
"1152","HOXA7"
"1153","HLTF"
"1154","IGH"
"1155","IRAK2"
"1156","KPNA1"
"1157","LBP"
"1158","PCK2"
"1159","MAL"
"1160","MEF2A"
"1161","CXCR4"
"1162","NPY"
"1163","PKM"
"1164","PAX8"
"1165","POLD2"
"1166","POR"
"1167","PRKCA"
"1168","RELB"
"1169","CCL20"
"1170","SDC4"
"1171","ARNT2"
"1172","SPIB"
"1173","UBP1"
"1174","KLF11"
"1175","SPRY1"
"1176","IKZF1"
"1177","STAT5B"
"1178","COX1"
"1179","PRDX3"
"1180","IL24"
"1181","DNAJB4"
"1182","HOXB7"
"1183","KDM2A"
"1184","CORO1C"
"1185","GABPA"
"1186","KLF15"
"1187","BTAF1"
"1188","CDCA7L"
"1189","NFKBIZ"
"1190","MEIS1"
"1191","MTF2"
"1192","CHD8"
